序號,答案
20240310161010,890.30108
20240310162010,967.14242
20240310163010,964.30448
20240310164010,932.62259
20240310165010,806.69662
20240423090010,216.96144
20240423091010,235.64297
20240423092010,239.87668
20240423093010,244.99805
20240423094010,276.83886
20240423095010,487.25364
20240423100010,636.08359
20240423101010,705.04066
20240423102010,598.04617
20240423103010,579.37615
20240423104010,562.33944
20240423105010,609.92493
20240423110010,583.38978
20240423111010,537.23746
20240423112010,537.98238
20240423113010,575.3863
20240423114010,520.49163
20240423115010,436.25488
20240423120010,457.7609
20240423121010,460.84549
20240423122010,550.64605
20240423123010,462.33885
20240423124010,375.53169
20240423125010,367.74132
20240423130010,386.39293
20240423131010,383.83366
20240423132010,396.33081
20240423133010,393.47036
20240423134010,402.09667
20240423135010,401.3951
20240423140010,284.9202
20240423141010,266.69268
20240423142010,263.39119
20240423143010,263.192
20240423144010,255.20032
20240423145010,259.68734
20240423150010,302.94174
20240423151010,317.24364
20240423152010,323.10133
20240423153010,256.38097
20240423154010,237.20243
20240423155010,244.05036
20240423160010,751.02651
20240423161010,890.30108
20240423162010,967.14242
20240423163010,964.30448
20240423164010,932.62259
20240423165010,806.69662
20240519090010,213.6234
20240519091010,234.87045
20240519092010,241.16641
20240519093010,252.06675
20240519094010,293.73057
20240519095010,480.7525
20240519100010,561.95596
20240519101010,699.58753
20240519102010,597.18005
20240519103010,577.25177
20240519104010,564.32889
20240519105010,613.11308
20240519110010,583.38978
20240519111010,537.23746
20240519112010,537.98238
20240519113010,575.3863
20240519114010,520.49163
20240519115010,436.25488
20240519120010,457.7609
20240519121010,460.84549
20240519122010,550.64605
20240519123010,462.33885
20240519124010,375.53169
20240519125010,367.74132
20240519130010,386.39293
20240519131010,383.83366
20240519132010,396.33081
20240519133010,393.47036
20240519134010,402.09667
20240519135010,401.3951
20240519140010,284.9202
20240519141010,266.69268
20240519142010,263.39119
20240519143010,263.192
20240519144010,255.20032
20240519145010,259.68734
20240519150010,302.94174
20240519151010,317.24364
20240519152010,323.10133
20240519153010,256.38097
20240519154010,237.20243
20240519155010,244.05036
20240519160010,751.02651
20240519161010,890.30108
20240519162010,967.14242
20240519163010,964.30448
20240519164010,932.62259
20240519165010,806.69662
20240619090010,456.11743
20240619091010,263.57463
20240619092010,255.46146
20240619093010,299.46685
20240619094010,544.66306
20240619095010,622.09991
20240619100010,584.06075
20240619101010,681.2576
20240619102010,659.84784
20240619103010,559.65171
20240619104010,541.4145
20240619105010,575.93769
20240619110010,583.38978
20240619111010,537.23746
20240619112010,537.98238
20240619113010,575.3863
20240619114010,520.49163
20240619115010,436.25488
20240619120010,457.7609
20240619121010,460.84549
20240619122010,550.64605
20240619123010,462.33885
20240619124010,375.53169
20240619125010,367.74132
20240619130010,386.39293
20240619131010,383.83366
20240619132010,396.33081
20240619133010,393.47036
20240619134010,402.09667
20240619135010,401.3951
20240619140010,284.9202
20240619141010,266.69268
20240619142010,263.39119
20240619143010,263.192
20240619144010,255.20032
20240619145010,259.68734
20240619150010,302.94174
20240619151010,317.24364
20240619152010,323.10133
20240619153010,256.38097
20240619154010,237.20243
20240619155010,244.05036
20240619160010,751.02651
20240619161010,890.30108
20240619162010,967.14242
20240619163010,964.30448
20240619164010,932.62259
20240619165010,806.69662
20240711090010,639.12795
20240711091010,583.24649
20240711092010,396.16301
20240711093010,302.93575
20240711094010,625.40336
20240711095010,674.8728
20240711100010,719.0181
20240711101010,768.39989
20240711102010,641.56749
20240711103010,536.68661
20240711104010,500.68832
20240711105010,596.33462
20240711110010,583.38978
20240711111010,537.23746
20240711112010,537.98238
20240711113010,575.3863
20240711114010,520.49163
20240711115010,436.25488
20240711120010,457.7609
20240711121010,460.84549
20240711122010,550.64605
20240711123010,462.33885
20240711124010,375.53169
20240711125010,367.74132
20240711130010,386.39293
20240711131010,383.83366
20240711132010,396.33081
20240711133010,393.47036
20240711134010,402.09667
20240711135010,401.3951
20240711140010,284.9202
20240711141010,266.69268
20240711142010,263.39119
20240711143010,263.192
20240711144010,255.20032
20240711145010,259.68734
20240711150010,302.94174
20240711151010,317.24364
20240711152010,323.10133
20240711153010,256.38097
20240711154010,237.20243
20240711155010,244.05036
20240711160010,751.02651
20240711161010,890.30108
20240711162010,967.14242
20240711163010,964.30448
20240711164010,932.62259
20240711165010,806.69662
20240207090017,210.90628
20240207091017,252.05832
20240207092017,262.21407
20240207093017,283.00209
20240207094017,361.61298
20240207095017,405.97755
20240207100017,462.80659
20240207101017,627.79856
20240207102017,590.3943
20240207103017,577.36662
20240207104017,581.46535
20240207105017,622.75711
20240207110017,583.38978
20240207111017,537.23746
20240207112017,537.98238
20240207113017,575.3863
20240207114017,520.49163
20240207115017,436.25488
20240207120017,457.7609
20240207121017,460.84549
20240207122017,550.64605
20240207123017,462.33885
20240207124017,375.53169
20240207125017,367.74132
20240207130017,386.39293
20240207131017,383.83366
20240207132017,396.33081
20240207133017,393.47036
20240207134017,402.09667
20240207135017,401.3951
20240207140017,284.9202
20240207141017,266.69268
20240207142017,263.39119
20240207143017,263.192
20240207144017,255.20032
20240207145017,259.68734
20240207150017,302.94174
20240207151017,317.24364
20240207152017,323.10133
20240207153017,256.38097
20240207154017,237.20243
20240207155017,244.05036
20240207160017,751.02651
20240207161017,890.30108
20240207162017,967.14242
20240207163017,964.30448
20240207164017,932.62259
20240207165017,806.69662
20240224090017,201.17095
20240224091017,228.35524
20240224092017,246.80129
20240224093017,254.64149
20240224094017,299.78001
20240224095017,365.34662
20240224100017,459.50055
20240224101017,595.26227
20240224102017,600.58706
20240224103017,587.27924
20240224104017,579.05528
20240224105017,610.99793
20240224110017,583.38978
20240224111017,537.23746
20240224112017,537.98238
20240224113017,575.3863
20240224114017,520.49163
20240224115017,436.25488
20240224120017,457.7609
20240224121017,460.84549
20240224122017,550.64605
20240224123017,462.33885
20240224124017,375.53169
20240224125017,367.74132
20240224130017,386.39293
20240224131017,383.83366
20240224132017,396.33081
20240224133017,393.47036
20240224134017,402.09667
20240224135017,401.3951
20240224140017,284.9202
20240224141017,266.69268
20240224142017,263.39119
20240224143017,263.192
20240224144017,255.20032
20240224145017,259.68734
20240224150017,302.94174
20240224151017,317.24364
20240224152017,323.10133
20240224153017,256.38097
20240224154017,237.20243
20240224155017,244.05036
20240224160017,751.02651
20240224161017,890.30108
20240224162017,967.14242
20240224163017,964.30448
20240224164017,932.62259
20240224165017,806.69662
20240318090017,202.11602
20240318091017,242.39567
20240318092017,229.18996
20240318093017,233.68223
20240318094017,320.80929
20240318095017,442.9383
20240318100017,377.81716
20240318101017,546.01853
20240318102017,585.19882
20240318103017,578.68598
20240318104017,562.16688
20240318105017,612.77304
20240318110017,583.38978
20240318111017,537.23746
20240318112017,537.98238
20240318113017,575.3863
20240318114017,520.49163
20240318115017,436.25488
20240318120017,457.7609
20240318121017,460.84549
20240318122017,550.64605
20240318123017,462.33885
20240318124017,375.53169
20240318125017,367.74132
20240318130017,386.39293
20240318131017,383.83366
20240318132017,396.33081
20240318133017,393.47036
20240318134017,402.09667
20240318135017,401.3951
20240318140017,284.9202
20240318141017,266.69268
20240318142017,263.39119
20240318143017,263.192
20240318144017,255.20032
20240318145017,259.68734
20240318150017,302.94174
20240318151017,317.24364
20240318152017,323.10133
20240318153017,256.38097
20240318154017,237.20243
20240318155017,244.05036
20240318160017,751.02651
20240318161017,890.30108
20240318162017,967.14242
20240318163017,964.30448
20240318164017,932.62259
20240318165017,806.69662
20240509090017,214.11748
20240509091017,238.50248
20240509092017,230.55237
20240509093017,242.23095
20240509094017,268.29034
20240509095017,448.69199
20240509100017,499.71842
20240509101017,640.47152
20240509102017,596.45891
20240509103017,578.53799
20240509104017,563.11484
20240509105017,610.65583
20240509110017,583.38978
20240509111017,537.23746
20240509112017,537.98238
20240509113017,575.3863
20240509114017,520.49163
20240509115017,436.25488
20240509120017,457.7609
20240509121017,460.84549
20240509122017,550.64605
20240509123017,462.33885
20240509124017,375.53169
20240509125017,367.74132
20240509130017,386.39293
20240509131017,383.83366
20240509132017,396.33081
20240509133017,393.47036
20240509134017,402.09667
20240509135017,401.3951
20240509140017,284.9202
20240509141017,266.69268
20240509142017,263.39119
20240509143017,263.192
20240509144017,255.20032
20240509145017,259.68734
20240509150017,302.94174
20240509151017,317.24364
20240509152017,323.10133
20240509153017,256.38097
20240509154017,237.20243
20240509155017,244.05036
20240509160017,751.02651
20240509161017,890.30108
20240509162017,967.14242
20240509163017,964.30448
20240509164017,932.62259
20240509165017,806.69662
20240602090017,204.97902
20240602091017,304.99905
20240602092017,241.33228
20240602093017,235.69811
20240602094017,301.43461
20240602095017,523.51544
20240602100017,486.56192
20240602101017,580.27266
20240602102017,565.96677
20240602103017,560.96876
20240602104017,556.9616
20240602105017,612.41833
20240602110017,583.38978
20240602111017,537.23746
20240602112017,537.98238
20240602113017,575.3863
20240602114017,520.49163
20240602115017,436.25488
20240602120017,457.7609
20240602121017,460.84549
20240602122017,550.64605
20240602123017,462.33885
20240602124017,375.53169
20240602125017,367.74132
20240602130017,386.39293
20240602131017,383.83366
20240602132017,396.33081
20240602133017,393.47036
20240602134017,402.09667
20240602135017,401.3951
20240602140017,284.9202
20240602141017,266.69268
20240602142017,263.39119
20240602143017,263.192
20240602144017,255.20032
20240602145017,259.68734
20240602150017,302.94174
20240602151017,317.24364
20240602152017,323.10133
20240602153017,256.38097
20240602154017,237.20243
20240602155017,244.05036
20240602160017,751.02651
20240602161017,890.30108
20240602162017,967.14242
20240602163017,964.30448
20240602164017,932.62259
20240602165017,806.69662
20240604090017,473.79704
20240604091017,323.08628
20240604092017,430.47202
20240604093017,346.90471
20240604094017,742.38295
20240604095017,760.28362
20240604100017,719.26586
20240604101017,656.66454
20240604102017,599.59969
20240604103017,575.02566
20240604104017,518.73112
20240604105017,576.28853
20240604110017,583.38978
20240604111017,537.23746
20240604112017,537.98238
20240604113017,575.3863
20240604114017,520.49163
20240604115017,436.25488
20240604120017,457.7609
20240604121017,460.84549
20240604122017,550.64605
20240604123017,462.33885
20240604124017,375.53169
20240604125017,367.74132
20240604130017,386.39293
20240604131017,383.83366
20240604132017,396.33081
20240604133017,393.47036
20240604134017,402.09667
20240604135017,401.3951
20240604140017,284.9202
20240604141017,266.69268
20240604142017,263.39119
20240604143017,263.192
20240604144017,255.20032
20240604145017,259.68734
20240604150017,302.94174
20240604151017,317.24364
20240604152017,323.10133
20240604153017,256.38097
20240604154017,237.20243
20240604155017,244.05036
20240604160017,751.02651
20240604161017,890.30108
20240604162017,967.14242
20240604163017,964.30448
20240604164017,932.62259
20240604165017,806.69662
20240609090017,660.00682
20240609091017,228.13167
20240609092017,216.52853
20240609093017,374.90679
20240609094017,664.03796
20240609095017,509.23969
20240609100017,774.01939
20240609101017,792.67944
20240609102017,685.91208
20240609103017,557.21938
20240609104017,515.47009
20240609105017,575.40588
20240609110017,583.38978
20240609111017,537.23746
20240609112017,537.98238
20240609113017,575.3863
20240609114017,520.49163
20240609115017,436.25488
20240609120017,457.7609
20240609121017,460.84549
20240609122017,550.64605
20240609123017,462.33885
20240609124017,375.53169
20240609125017,367.74132
20240609130017,386.39293
20240609131017,383.83366
20240609132017,396.33081
20240609133017,393.47036
20240609134017,402.09667
20240609135017,401.3951
20240609140017,284.9202
20240609141017,266.69268
20240609142017,263.39119
20240609143017,263.192
20240609144017,255.20032
20240609145017,259.68734
20240609150017,302.94174
20240609151017,317.24364
20240609152017,323.10133
20240609153017,256.38097
20240609154017,237.20243
20240609155017,244.05036
20240609160017,751.02651
20240609161017,890.30108
20240609162017,967.14242
20240609163017,964.30448
20240609164017,932.62259
20240609165017,806.69662
20240709090017,723.72523
20240709091017,266.52757
20240709092017,234.55509
20240709093017,359.09397
20240709094017,679.43135
20240709095017,567.53211
20240709100017,686.26023
20240709101017,722.27445
20240709102017,680.07898
20240709103017,550.75517
20240709104017,507.20393
20240709105017,585.28268
20240709110017,583.38978
20240709111017,537.23746
20240709112017,537.98238
20240709113017,575.3863
20240709114017,520.49163
20240709115017,436.25488
20240709120017,457.7609
20240709121017,460.84549
20240709122017,550.64605
20240709123017,462.33885
20240709124017,375.53169
20240709125017,367.74132
20240709130017,386.39293
20240709131017,383.83366
20240709132017,396.33081
20240709133017,393.47036
20240709134017,402.09667
20240709135017,401.3951
20240709140017,284.9202
20240709141017,266.69268
20240709142017,263.39119
20240709143017,263.192
20240709144017,255.20032
20240709145017,259.68734
20240709150017,302.94174
20240709151017,317.24364
20240709152017,323.10133
20240709153017,256.38097
20240709154017,237.20243
20240709155017,244.05036
20240709160017,751.02651
20240709161017,890.30108
20240709162017,967.14242
20240709163017,964.30448
20240709164017,932.62259
20240709165017,806.69662
20240106090001,736.0673
20240106091001,471.99537
20240106092001,239.77183
20240106093001,530.96236
20240106094001,522.45149
20240106095001,572.74194
20240106100001,748.53193
20240106101001,783.38306
20240106102001,681.76879
20240106103001,499.26241
20240106104001,503.66919
20240106105001,614.01771
20240106110001,583.38978
20240106111001,537.23746
20240106112001,537.98238
20240106113001,575.3863
20240106114001,520.49163
20240106115001,436.25488
20240106120001,457.7609
20240106121001,460.84549
20240106122001,550.64605
20240106123001,462.33885
20240106124001,375.53169
20240106125001,367.74132
20240106130001,386.39293
20240106131001,383.83366
20240106132001,396.33081
20240106133001,393.47036
20240106134001,402.09667
20240106135001,401.3951
20240106140001,284.9202
20240106141001,266.69268
20240106142001,263.39119
20240106143001,263.192
20240106144001,255.20032
20240106145001,259.68734
20240106150001,302.94174
20240106151001,317.24364
20240106152001,323.10133
20240106153001,256.38097
20240106154001,237.20243
20240106155001,244.05036
20240106160001,751.02651
20240106161001,890.30108
20240106162001,967.14242
20240106163001,964.30448
20240106164001,932.62259
20240106165001,806.69662
20240111090001,211.38298
20240111091001,231.60512
20240111092001,251.07447
20240111093001,275.77956
20240111094001,300.52083
20240111095001,330.72239
20240111100001,361.21713
20240111101001,559.51508
20240111102001,597.66215
20240111103001,579.50413
20240111104001,578.07238
20240111105001,613.79277
20240111110001,583.38978
20240111111001,537.23746
20240111112001,537.98238
20240111113001,575.3863
20240111114001,520.49163
20240111115001,436.25488
20240111120001,457.7609
20240111121001,460.84549
20240111122001,550.64605
20240111123001,462.33885
20240111124001,375.53169
20240111125001,367.74132
20240111130001,386.39293
20240111131001,383.83366
20240111132001,396.33081
20240111133001,393.47036
20240111134001,402.09667
20240111135001,401.3951
20240111140001,284.9202
20240111141001,266.69268
20240111142001,263.39119
20240111143001,263.192
20240111144001,255.20032
20240111145001,259.68734
20240111150001,302.94174
20240111151001,317.24364
20240111152001,323.10133
20240111153001,256.38097
20240111154001,237.20243
20240111155001,244.05036
20240111160001,751.02651
20240111161001,890.30108
20240111162001,967.14242
20240111163001,964.30448
20240111164001,932.62259
20240111165001,806.69662
20240213090001,646.27107
20240213091001,252.55677
20240213092001,223.28685
20240213093001,251.50886
20240213094001,431.01192
20240213095001,564.788
20240213100001,671.9919
20240213101001,700.80456
20240213102001,640.95735
20240213103001,548.86093
20240213104001,540.58298
20240213105001,649.17288
20240213110001,583.38978
20240213111001,537.23746
20240213112001,537.98238
20240213113001,575.3863
20240213114001,520.49163
20240213115001,436.25488
20240213120001,457.7609
20240213121001,460.84549
20240213122001,550.64605
20240213123001,462.33885
20240213124001,375.53169
20240213125001,367.74132
20240213130001,386.39293
20240213131001,383.83366
20240213132001,396.33081
20240213133001,393.47036
20240213134001,402.09667
20240213135001,401.3951
20240213140001,284.9202
20240213141001,266.69268
20240213142001,263.39119
20240213143001,263.192
20240213144001,255.20032
20240213145001,259.68734
20240213150001,302.94174
20240213151001,317.24364
20240213152001,323.10133
20240213153001,256.38097
20240213154001,237.20243
20240213155001,244.05036
20240213160001,751.02651
20240213161001,890.30108
20240213162001,967.14242
20240213163001,964.30448
20240213164001,932.62259
20240213165001,806.69662
20240508090001,282.94499
20240508091001,242.3074
20240508092001,242.43593
20240508093001,246.52937
20240508094001,284.25033
20240508095001,573.48382
20240508100001,713.62553
20240508101001,702.75364
20240508102001,627.98101
20240508103001,590.82928
20240508104001,555.02337
20240508105001,591.91157
20240508110001,583.38978
20240508111001,537.23746
20240508112001,537.98238
20240508113001,575.3863
20240508114001,520.49163
20240508115001,436.25488
20240508120001,457.7609
20240508121001,460.84549
20240508122001,550.64605
20240508123001,462.33885
20240508124001,375.53169
20240508125001,367.74132
20240508130001,386.39293
20240508131001,383.83366
20240508132001,396.33081
20240508133001,393.47036
20240508134001,402.09667
20240508135001,401.3951
20240508140001,284.9202
20240508141001,266.69268
20240508142001,263.39119
20240508143001,263.192
20240508144001,255.20032
20240508145001,259.68734
20240508150001,302.94174
20240508151001,317.24364
20240508152001,323.10133
20240508153001,256.38097
20240508154001,237.20243
20240508155001,244.05036
20240508160001,751.02651
20240508161001,890.30108
20240508162001,967.14242
20240508163001,964.30448
20240508164001,932.62259
20240508165001,806.69662
20240510090001,496.71548
20240510091001,240.66024
20240510092001,273.94827
20240510093001,255.95007
20240510094001,296.43989
20240510095001,479.1855
20240510100001,699.35237
20240510101001,682.91274
20240510102001,605.93342
20240510103001,602.3742
20240510104001,555.75995
20240510105001,593.16691
20240510110001,583.38978
20240510111001,537.23746
20240510112001,537.98238
20240510113001,575.3863
20240510114001,520.49163
20240510115001,436.25488
20240510120001,457.7609
20240510121001,460.84549
20240510122001,550.64605
20240510123001,462.33885
20240510124001,375.53169
20240510125001,367.74132
20240510130001,386.39293
20240510131001,383.83366
20240510132001,396.33081
20240510133001,393.47036
20240510134001,402.09667
20240510135001,401.3951
20240510140001,284.9202
20240510141001,266.69268
20240510142001,263.39119
20240510143001,263.192
20240510144001,255.20032
20240510145001,259.68734
20240510150001,302.94174
20240510151001,317.24364
20240510152001,323.10133
20240510153001,256.38097
20240510154001,237.20243
20240510155001,244.05036
20240510160001,751.02651
20240510161001,890.30108
20240510162001,967.14242
20240510163001,964.30448
20240510164001,932.62259
20240510165001,806.69662
20240524090001,226.80913
20240524091001,234.76726
20240524092001,249.62154
20240524093001,253.99498
20240524094001,310.06552
20240524095001,525.08715
20240524100001,596.91614
20240524101001,711.75639
20240524102001,599.50124
20240524103001,577.42471
20240524104001,563.54305
20240524105001,612.45963
20240524110001,583.38978
20240524111001,537.23746
20240524112001,537.98238
20240524113001,575.3863
20240524114001,520.49163
20240524115001,436.25488
20240524120001,457.7609
20240524121001,460.84549
20240524122001,550.64605
20240524123001,462.33885
20240524124001,375.53169
20240524125001,367.74132
20240524130001,386.39293
20240524131001,383.83366
20240524132001,396.33081
20240524133001,393.47036
20240524134001,402.09667
20240524135001,401.3951
20240524140001,284.9202
20240524141001,266.69268
20240524142001,263.39119
20240524143001,263.192
20240524144001,255.20032
20240524145001,259.68734
20240524150001,302.94174
20240524151001,317.24364
20240524152001,323.10133
20240524153001,256.38097
20240524154001,237.20243
20240524155001,244.05036
20240524160001,751.02651
20240524161001,890.30108
20240524162001,967.14242
20240524163001,964.30448
20240524164001,932.62259
20240524165001,806.69662
20240623090001,726.78984
20240623091001,369.14606
20240623092001,279.36449
20240623093001,429.39488
20240623094001,729.0352
20240623095001,687.76679
20240623100001,685.40719
20240623101001,718.33314
20240623102001,662.2739
20240623103001,550.45706
20240623104001,507.93014
20240623105001,585.22192
20240623110001,583.38978
20240623111001,537.23746
20240623112001,537.98238
20240623113001,575.3863
20240623114001,520.49163
20240623115001,436.25488
20240623120001,457.7609
20240623121001,460.84549
20240623122001,550.64605
20240623123001,462.33885
20240623124001,375.53169
20240623125001,367.74132
20240623130001,386.39293
20240623131001,383.83366
20240623132001,396.33081
20240623133001,393.47036
20240623134001,402.09667
20240623135001,401.3951
20240623140001,284.9202
20240623141001,266.69268
20240623142001,263.39119
20240623143001,263.192
20240623144001,255.20032
20240623145001,259.68734
20240623150001,302.94174
20240623151001,317.24364
20240623152001,323.10133
20240623153001,256.38097
20240623154001,237.20243
20240623155001,244.05036
20240623160001,751.02651
20240623161001,890.30108
20240623162001,967.14242
20240623163001,964.30448
20240623164001,932.62259
20240623165001,806.69662
20240627090001,623.71008
20240627091001,232.59281
20240627092001,224.74849
20240627093001,323.96138
20240627094001,661.17281
20240627095001,437.45393
20240627100001,697.16617
20240627101001,722.14312
20240627102001,682.79314
20240627103001,550.90922
20240627104001,514.4501
20240627105001,577.20804
20240627110001,583.38978
20240627111001,537.23746
20240627112001,537.98238
20240627113001,575.3863
20240627114001,520.49163
20240627115001,436.25488
20240627120001,457.7609
20240627121001,460.84549
20240627122001,550.64605
20240627123001,462.33885
20240627124001,375.53169
20240627125001,367.74132
20240627130001,386.39293
20240627131001,383.83366
20240627132001,396.33081
20240627133001,393.47036
20240627134001,402.09667
20240627135001,401.3951
20240627140001,284.9202
20240627141001,266.69268
20240627142001,263.39119
20240627143001,263.192
20240627144001,255.20032
20240627145001,259.68734
20240627150001,302.94174
20240627151001,317.24364
20240627152001,323.10133
20240627153001,256.38097
20240627154001,237.20243
20240627155001,244.05036
20240627160001,751.02651
20240627161001,890.30108
20240627162001,967.14242
20240627163001,964.30448
20240627164001,932.62259
20240627165001,806.69662
20240713090001,646.11023
20240713091001,228.2842
20240713092001,239.6094
20240713093001,237.94765
20240713094001,534.32833
20240713095001,468.91695
20240713100001,766.0416
20240713101001,759.36163
20240713102001,632.51912
20240713103001,568.87456
20240713104001,542.10114
20240713105001,586.91999
20240713110001,583.38978
20240713111001,537.23746
20240713112001,537.98238
20240713113001,575.3863
20240713114001,520.49163
20240713115001,436.25488
20240713120001,457.7609
20240713121001,460.84549
20240713122001,550.64605
20240713123001,462.33885
20240713124001,375.53169
20240713125001,367.74132
20240713130001,386.39293
20240713131001,383.83366
20240713132001,396.33081
20240713133001,393.47036
20240713134001,402.09667
20240713135001,401.3951
20240713140001,284.9202
20240713141001,266.69268
20240713142001,263.39119
20240713143001,263.192
20240713144001,255.20032
20240713145001,259.68734
20240713150001,302.94174
20240713151001,317.24364
20240713152001,323.10133
20240713153001,256.38097
20240713154001,237.20243
20240713155001,244.05036
20240713160001,751.02651
20240713161001,890.30108
20240713162001,967.14242
20240713163001,964.30448
20240713164001,932.62259
20240713165001,806.69662
20240715090001,653.11764
20240715091001,232.14406
20240715092001,216.15883
20240715093001,479.63197
20240715094001,678.38264
20240715095001,548.81876
20240715100001,693.06998
20240715101001,794.46375
20240715102001,691.65953
20240715103001,568.51748
20240715104001,539.90509
20240715105001,567.79761
20240715110001,583.38978
20240715111001,537.23746
20240715112001,537.98238
20240715113001,575.3863
20240715114001,520.49163
20240715115001,436.25488
20240715120001,457.7609
20240715121001,460.84549
20240715122001,550.64605
20240715123001,462.33885
20240715124001,375.53169
20240715125001,367.74132
20240715130001,386.39293
20240715131001,383.83366
20240715132001,396.33081
20240715133001,393.47036
20240715134001,402.09667
20240715135001,401.3951
20240715140001,284.9202
20240715141001,266.69268
20240715142001,263.39119
20240715143001,263.192
20240715144001,255.20032
20240715145001,259.68734
20240715150001,302.94174
20240715151001,317.24364
20240715152001,323.10133
20240715153001,256.38097
20240715154001,237.20243
20240715155001,244.05036
20240715160001,751.02651
20240715161001,890.30108
20240715162001,967.14242
20240715163001,964.30448
20240715164001,932.62259
20240715165001,806.69662
20240927090004,698.4497
20240927091004,249.80139
20240927092004,251.11618
20240927093004,256.05817
20240927094004,374.14769
20240927095004,399.59621
20240927100004,788.44409
20240927101004,712.79174
20240927102004,638.78611
20240927103004,566.88051
20240927104004,552.84691
20240927105004,610.96434
20240927110004,583.38978
20240927111004,537.23746
20240927112004,537.98238
20240927113004,575.3863
20240927114004,520.49163
20240927115004,436.25488
20240927120004,457.7609
20240927121004,460.84549
20240927122004,550.64605
20240927123004,462.33885
20240927124004,375.53169
20240927125004,367.74132
20240927130004,386.39293
20240927131004,383.83366
20240927132004,396.33081
20240927133004,393.47036
20240927134004,402.09667
20240927135004,401.3951
20240927140004,284.9202
20240927141004,266.69268
20240927142004,263.39119
20240927143004,263.192
20240927144004,255.20032
20240927145004,259.68734
20240927150004,302.94174
20240927151004,317.24364
20240927152004,323.10133
20240927153004,256.38097
20240927154004,237.20243
20240927155004,244.05036
20240927160004,751.02651
20240927161004,890.30108
20240927162004,967.14242
20240927163004,964.30448
20240927164004,932.62259
20240927165004,806.69662
20241018090004,785.52539
20241018091004,317.13884
20241018092004,286.93061
20241018093004,497.2888
20241018094004,652.31664
20241018095004,462.88143
20241018100004,694.54039
20241018101004,779.30387
20241018102004,687.30293
20241018103004,544.02494
20241018104004,506.36585
20241018105004,592.31384
20241018110004,583.38978
20241018111004,537.23746
20241018112004,537.98238
20241018113004,575.3863
20241018114004,520.49163
20241018115004,436.25488
20241018120004,457.7609
20241018121004,460.84549
20241018122004,550.64605
20241018123004,462.33885
20241018124004,375.53169
20241018125004,367.74132
20241018130004,386.39293
20241018131004,383.83366
20241018132004,396.33081
20241018133004,393.47036
20241018134004,402.09667
20241018135004,401.3951
20241018140004,284.9202
20241018141004,266.69268
20241018142004,263.39119
20241018143004,263.192
20241018144004,255.20032
20241018145004,259.68734
20241018150004,302.94174
20241018151004,317.24364
20241018152004,323.10133
20241018153004,256.38097
20241018154004,237.20243
20241018155004,244.05036
20241018160004,751.02651
20241018161004,890.30108
20241018162004,967.14242
20241018163004,964.30448
20241018164004,932.62259
20241018165004,806.69662
20240918090007,190.89711
20240918091007,239.15967
20240918092007,292.70272
20240918093007,249.95348
20240918094007,330.63159
20240918095007,498.35284
20240918100007,528.84181
20240918101007,671.15296
20240918102007,576.6896
20240918103007,573.73817
20240918104007,572.22613
20240918105007,617.00875
20240918110007,583.38978
20240918111007,537.23746
20240918112007,537.98238
20240918113007,575.3863
20240918114007,520.49163
20240918115007,436.25488
20240918120007,457.7609
20240918121007,460.84549
20240918122007,550.64605
20240918123007,462.33885
20240918124007,375.53169
20240918125007,367.74132
20240918130007,386.39293
20240918131007,383.83366
20240918132007,396.33081
20240918133007,393.47036
20240918134007,402.09667
20240918135007,401.3951
20240918140007,284.9202
20240918141007,266.69268
20240918142007,263.39119
20240918143007,263.192
20240918144007,255.20032
20240918145007,259.68734
20240918150007,302.94174
20240918151007,317.24364
20240918152007,323.10133
20240918153007,256.38097
20240918154007,237.20243
20240918155007,244.05036
20240918160007,751.02651
20240918161007,890.30108
20240918162007,967.14242
20240918163007,964.30448
20240918164007,932.62259
20240918165007,806.69662
20240920090007,863.97064
20240920091007,326.65692
20240920092007,358.49476
20240920093007,558.74519
20240920094007,771.49208
20240920095007,488.87362
20240920100007,787.41005
20240920101007,803.50624
20240920102007,685.90732
20240920103007,546.81858
20240920104007,505.98343
20240920105007,599.92084
20240920110007,583.38978
20240920111007,537.23746
20240920112007,537.98238
20240920113007,575.3863
20240920114007,520.49163
20240920115007,436.25488
20240920120007,457.7609
20240920121007,460.84549
20240920122007,550.64605
20240920123007,462.33885
20240920124007,375.53169
20240920125007,367.74132
20240920130007,386.39293
20240920131007,383.83366
20240920132007,396.33081
20240920133007,393.47036
20240920134007,402.09667
20240920135007,401.3951
20240920140007,284.9202
20240920141007,266.69268
20240920142007,263.39119
20240920143007,263.192
20240920144007,255.20032
20240920145007,259.68734
20240920150007,302.94174
20240920151007,317.24364
20240920152007,323.10133
20240920153007,256.38097
20240920154007,237.20243
20240920155007,244.05036
20240920160007,751.02651
20240920161007,890.30108
20240920162007,967.14242
20240920163007,964.30448
20240920164007,932.62259
20240920165007,806.69662
20241016090007,878.72286
20241016091007,254.26619
20241016092007,303.59429
20241016093007,564.37844
20241016094007,817.63075
20241016095007,385.65814
20241016100007,798.91906
20241016101007,841.54359
20241016102007,685.19562
20241016103007,546.27408
20241016104007,513.53191
20241016105007,594.85787
20241016110007,583.38978
20241016111007,537.23746
20241016112007,537.98238
20241016113007,575.3863
20241016114007,520.49163
20241016115007,436.25488
20241016120007,457.7609
20241016121007,460.84549
20241016122007,550.64605
